-125,125,0
-100,125,0
-75,125,0
-50,125,0
-25,125,0
0,125,0
25,125,0
50,125,0
75,125,0
100,125,0
125,125,0
-122.1465432,93.92534241,-11.80017732
-98.44811523,97.67113266,-18.44384602
-74.07018968,100.6155071,-22.26909726
-49.38620601,102.6874249,-24.27541179
-24.59678516,104.0741874,-24.78146593
0.184431174,105.2342438,-24.3824729
25.05183426,106.0102064,-24.88247825
49.90709775,106.8449515,-27.33410396
74.39145775,109.750751,-30.57542992
98.34810565,114.5062985,-32.12782835
122.2494899,110.2617764,-26.46367966
-117.9597292,67.50585712,-21.07321585
-96.1442288,73.04011967,-32.13957185
-72.91855915,78.28218501,-39.73696677
-48.59407905,82.0684509,-43.72148887
-23.85559426,84.35317892,-44.75693153
0.889277216,86.27792215,-44.54482222
25.70347224,88.25279638,-46.01096194
50.28356297,90.92424376,-50.65038682
73.99270126,96.86282407,-56.35241603
96.99925074,104.8081367,-59.40414484
119.271766,97.66221703,-50.57145982
-112.3341706,41.72602411,-30.12204082
-92.51293521,48.19402198,-44.43932772
-71.03524704,55.17737696,-55.58142993
-47.18664165,60.37596303,-61.30580978
-22.40541194,63.29639044,-62.67729733
2.367058183,66.178204,-63.1183753
26.91189508,70.04488789,-66.3878917
50.61712209,75.23789767,-73.68385718
72.99401531,83.97786121,-81.69431575
95.19489959,93.64216243,-85.73559179
115.9314138,85.10560164,-74.42687179
-105.6357373,16.65908717,-39.39799058
-87.72943919,23.62547664,-56.11429957
-68.16361907,31.71801491,-70.03281364
-44.67397979,37.79585013,-76.8736368
-19.77445541,41.11819916,-78.38644696
4.902003894,45.33291661,-80.24166288
28.48556345,51.78968783,-86.31435661
50.40586328,59.86361551,-96.53176789
71.10204346,70.85261441,-106.5898872
93.20472007,80.66133024,-110.7569385
112.9135634,71.95694355,-97.66426007
-98.2687769,-7.647759032,-49.18545338
-82.13952115,-0.378953869,-67.66591133
-63.96889605,8.227602729,-83.28220479
-40.43878058,14.60272844,-90.30148417
-15.40331587,18.28925302,-91.96978229
8.753680598,24.3063477,-96.29205572
30.16985559,33.78487199,-105.9851756
49.34886036,44.66757757,-119.0858792
68.36444474,57.13959506,-130.8394577
91.29431576,65.34083217,-133.9734449
110.8252481,57.70020799,-119.8963436
-90.5425544,-31.11645011,-59.59256013
-75.8192167,-23.71665525,-79.25537374
-57.87819347,-15.07333595,-95.28457
-33.8934893,-8.76717468,-101.4833999
-8.823354911,-4.460812314,-103.9628237
13.89545075,3.743274007,-111.9539229
31.68393408,16.09407127,-125.4749252
47.47898841,29.29102217,-141.0210904
65.28884129,42.28482737,-154.0069128
89.51973752,47.03250972,-154.4608737
110.0688869,42.02022451,-140.7209305
-82.49864589,-53.69411065,-70.54445494
-68.35834702,-46.31809861,-90.66281602
-49.25745166,-37.93686518,-105.6048086
-24.76469696,-31.70603548,-110.6158439
-0.060542705,-26.29307536,-115.4301034
19.71342183,-15.86622832,-128.0059766
32.87964095,-1.40767144,-144.7298614
45.45402269,13.2232778,-161.9844026
63.12698194,25.5464677,-175.3609996
87.69529323,25.39203735,-170.7411611
110.325036,24.8691296,-159.8320906
-73.81957311,-75.37992332,-81.67054976
-58.96961127,-68.05939305,-101.2047941
-37.96174538,-60.05319109,-113.729626
-13.35415188,-53.59673021,-118.4815836
9.802232387,-46.68241461,-127.5998269
24.82298304,-34.56647088,-144.7937505
33.4451061,-18.90191878,-163.5934681
44.22705305,-3.851401231,-181.7229517
64.07747598,6.081529815,-193.4139486
85.87015279,1.289165807,-181.8071838
109.9751341,5.867001432,-176.6632279
-63.8102204,-96.29285268,-92.00595007
-46.89096378,-88.88210531,-109.3943147
-24.55025207,-81.17898661,-119.4373855
-0.791467143,-74.14697423,-126.4721217
18.04696273,-65.59132243,-141.8427538
26.40234787,-52.29283826,-162.61402
32.13277682,-36.07182965,-182.1917741
44.47593029,-22.06499611,-199.7154341
68.27543391,-16.4733423,-205.1479562
84.78085088,-23.75967772,-187.435097
108.5493442,-16.02703788,-189.0300821
-51.32110645,-116.755802,-98.97276806
-30.75385194,-107.8983776,-110.429788
-9.252430645,-100.6552784,-121.6446038
6.556758316,-93.42606439,-140.0933783
12.14696927,-80.01233936,-161.161359
15.75381853,-64.38279022,-181.5067053
27.20622788,-51.42363698,-200.9038918
49.02243083,-43.33462096,-211.604405
73.41832891,-41.05323136,-204.7125057
85.33339679,-48.16830064,-183.9200643
106.8220025,-40.46768691,-194.1151795
-125,125,0
-100,125,0
-75,125,0
-50,125,0
-25,125,0
0,125,0
25,125,0
50,125,0
75,125,0
100,125,0
125,125,0
-122.2634327,93.85209085,-11.60547695
-98.55952314,97.47991458,-18.29180377
-74.19758314,100.4732342,-22.17674006
-49.51304928,102.5855406,-24.28421078
-24.73379521,103.9532541,-24.87613033
0.004140405,105.140266,-24.42283474
24.82436577,105.9092774,-24.59139593
49.66594613,106.4924404,-26.68387299
74.16458297,109.0428422,-29.8184801
98.00536832,114.1295525,-32.28485018
122.0607527,110.4794377,-26.84247462
-118.1774503,67.36099894,-20.70726257
-96.31451564,72.6846602,-31.82116813
-73.14768866,77.99117836,-39.54696261
-48.88972433,81.9491012,-43.70117309
-24.17273919,84.23856508,-44.85559238
0.533575455,86.07313143,-44.48133059
25.31159789,87.85024098,-45.40215793
49.9411358,90.06155382,-49.49164842
73.71651058,95.55159809,-55.15140679
96.29543649,104.274294,-59.55153053
119.0009241,98.03342533,-51.13289529
-112.6148842,41.44747618,-29.61717698
-92.70168134,47.70867355,-43.92585943
-71.37868841,54.80484069,-55.25978171
-47.69118561,60.28526729,-61.31537398
-22.92192122,63.17318055,-62.78429995
1.842193645,65.75210121,-62.78027834
26.44935495,69.19344639,-65.29783586
50.32926774,73.83870174,-72.04288426
72.72876798,82.25245137,-80.25479041
94.13609867,93.07651998,-85.87000649
115.4953841,85.49077143,-75.04415909
-105.9453473,16.25275241,-38.77676227
-87.91482074,23.07895227,-55.40195653
-68.65737213,31.31655938,-69.64480111
-45.43415846,37.75189858,-77.03567806
-20.51813597,40.92968622,-78.4607275
4.257680574,44.57824448,-79.41921452
28.13438302,50.4327053,-84.60720116
50.29862598,58.03542614,-94.49130931
70.78150693,68.95695175,-105.0471085
91.85921924,80.17164836,-111.0153589
112.0941787,72.25237457,-98.23326683
-98.60478147,-8.102320993,-48.46076657
-82.33544806,-0.946769486,-66.84145855
-64.69651379,7.809922921,-82.99438177
-41.51202059,14.60049574,-90.72582191
-16.38988964,17.93864612,-91.91286848
8.152525998,23.14645923,-94.8281616
30.17431902,31.95357291,-103.684934
49.45856722,42.60570796,-116.731877
67.8345963,55.33207478,-129.2683592
89.76529634,65.08698297,-134.5563549
109.3292871,57.7751527,-120.3494514
-90.92393415,-31.56039557,-58.80965462
-76.14539902,-24.26339845,-78.48463833
-58.97796521,-15.48520208,-95.30932274
-35.29250366,-8.801859331,-102.2143986
-10.00111691,-5.074666743,-103.6058325
13.60601487,2.189448264,-109.826671
32.23275626,13.93424973,-122.7674833
47.75275747,27.19733318,-138.4993222
64.31568353,40.86274714,-152.5399404
87.93878987,47.24476728,-155.5643962
107.7375494,41.61593381,-140.9399626
-82.96258655,-54.08602943,-69.79410736
-69.03635241,-46.79022479,-90.13985892
-50.79074297,-38.33632323,-106.1514382
-26.38328188,-31.8837104,-111.5021134
-1.206130466,-27.1567731,-114.5381089
20.03804552,-17.65148553,-125.3512207
33.97698297,-3.656975444,-141.8512888
45.63424867,11.30609199,-159.488424
61.27603358,24.91244655,-174.3605645
86.17033128,26.28682663,-172.6150774
107.5299514,23.68516866,-159.5736872
-74.40868959,-75.68169454,-81.0612626
-60.14958486,-68.45690863,-101.1300124
-39.76323291,-60.44270741,-114.7799975
-14.97262875,-53.95337213,-119.0812136
