0.066164,-0.0330896,0.05238563831071001
0.045703999999999995,-0.0326932,0.033161593677080006
0.026203900000000002,-0.030961699999999998,0.05214498562599999
0.063668,-0.0409193,0.05363088090686001
0.04584400000000001,-0.0401707,0.03310143557366001,0.064949
-0.0478209,0.05262296809155001,0.045526
-0.04765625,0.03310437246284001,0.026016800000000006
-0.047492,0.05268403001111999,0.06617500000000001,-0.033085899999999994
0.05250044841735001,0.04569400000000001,-0.0326968
0.03316370804534001,0.026170200000000004,-0.030970699999999997
0.052128325602390016,0.06370100000000001,-0.0409386
0.053613841208269994,0.04579200000000001,-0.0402055
0.03309879065523001,0.06502,-0.047831399999999996
0.05262742023448,0.045572,-0.047536539999999995
0.03309930462692,0.026025900000000004,-0.0475132
0.052645111893290006,0.066166,-0.0330795
0.05243296461421,0.04571300000000002,-0.0327272
0.03316370804534001,0.02623840000000001,-0.0309184
0.052126543781679996,0.063706,-0.040959499999999996
0.053621912644439995,0.04577200000000001,-0.04
