-8.68200496,-124.4121848,-32.95732696
13.15777789,-123.4374117,-45.27807324
35.7738014,-121.4743391,-55.9903027
60.39811797,-117.1091704,-57.55080247
84.35117372,-114.895023,-50.43423244
108.4440822,-118.8808682,-44.22021273
132.8678358,-119.6092193,-51.14926964
156.2465487,-117.7338474,-61.29567401
181.5595432,-120.4479124,-64.62190418
203.7764421,-129.7525301,-58.22573874
206.1093286,-152.6457263,-48.45541591
-17.09195901,-100.9216616,-33.53797065
5.500968196,-99.70013279,-45.29695128
26.90168138,-98.43084639,-59.21184188
50.58723085,-96.96748609,-68.30032664
75.85463219,-96.67091533,-65.16234785
98.56873097,-97.91579535,-53.63421008
122.148496,-97.80305444,-45.02029828
146.1567562,-96.39209425,-52.94169639
169.1413367,-98.88087488,-64.2743952
192.1846501,-108.7109597,-59.13675576
196.8264382,-129.3124568,-47.51828326
-27.12928419,-77.48075419,-33.3537215
-4.21730779,-76.1304551,-45.01724405
17.32009219,-74.8322009,-59.37346387
40.72788669,-73.83459416,-70.58979402
66.70422298,-73.90207762,-71.79268706
90.29435257,-74.73793894,-61.1496688
110.3824481,-75.35569213,-45.75340533
135.5527443,-75.70004967,-42.69618423
158.7685789,-77.50526646,-54.66800662
183.0932777,-85.13006251,-59.44320836
193.1364804,-102.9908649,-46.67405135
-38.30397474,-53.96608226,-32.2115443
-14.98619556,-52.46971345,-43.58097925
7.144362045,-50.99312806,-57.53356222
30.75309731,-50.00189805,-69.37123472
57.01517768,-49.69827992,-72.89443495
81.64188561,-50.06810997,-63.95035804
100.9127517,-51.62264652,-47.06308826
124.0437144,-53.6744595,-36.46302414
149.3305228,-55.4946554,-43.66064497
172.2507065,-61.94975851,-55.65565422
189.8630252,-75.53599313,-46.06165394
-50.34110504,-30.29970435,-30.12390062
-26.52675237,-28.66518001,-40.99171731
-3.530477913,-26.98567853,-53.98139506
20.50787034,-25.83872669,-65.6823267
46.89433059,-24.98018679,-70.41436401
72.20736261,-24.94291902,-62.91522519
91.79126748,-27.33650568,-46.1241125
112.8437851,-30.84445276,-31.73725993
139.1365042,-32.6035955,-33.93411004
161.129077,-38.46915159,-49.35546997
183.3984007,-47.58262135,-44.91740286
-63.02608427,-6.452085304,-27.11169651
-38.72224742,-4.694431281,-37.26353001
-14.74708142,-2.856898643,-48.8753037
9.877115651,-1.509251161,-59.93542024
36.31440979,-0.063261516,-65.3264029
62.11757771,0.295587649,-59.16591637
82.3760437,-2.869917315,-43.01441213
102.1267146,-7.398137254,-26.84581212
128.4297983,-9.059794407,-25.04706604
150.0664155,-14.01891481,-41.95824744
174.1612933,-19.73343009,-42.32489027
-76.10863444,17.6432431,-23.24387998
-51.3565207,19.47765374,-32.44627443
-26.50867293,21.39642345,-42.27637387
-1.210763369,22.86979263,-52.26268535
25.27094678,24.86238379,-57.9849495
51.45392016,25.53904438,-53.2529819
72.61022968,21.77184669,-38.19172006
92.01295527,16.74536599,-21.58090804
117.8552957,15.27371518,-16.99456524
139.5444297,11.50770341,-34.02904346
163.9633805,8.010229724,-37.81506818
-89.2980563,42.1195993,-18.62387085
-64.12717547,43.93493102,-26.59945548
-38.62829416,45.7642871,-34.27223629
-12.79107334,47.22860139,-42.62513747
13.68923282,49.58022488,-48.36281096
40.11860231,50.62916335,-45.32806151
62.36654595,46.60205959,-31.96851811
82.38075377,41.59921188,-16.09137597
107.7664168,40.48823897,-10.05138536
129.8030525,37.9958401,-26.18971272
154.1691125,35.834797,-31.38023891
-102.1438039,67.16095713,-13.38351566
-76.66214786,68.83223736,-19.71413139
-50.8051177,70.29542254,-24.97673805
-24.72025077,71.47471094,-31.08666309
1.540445457,73.84156585,-36.17221666
27.88938947,75.25181695,-35.04306751
51.35621141,71.49869796,-24.37464619
72.87591899,67.15028507,-10.72698698
98.0209099,66.52309141,-4.562453199
120.7786659,65.23789525,-18.72302148
145.2432667,63.75086443,-23.19262266
-113.9641756,93.01448559,-7.621541492
-88.38704273,94.29652558,-11.65021176
-62.62491767,95.14651278,-14.44229741
-36.708501,95.66096718,-17.90503976
-10.89602776,97.33626474,-21.27764627
14.79870792,98.78205145,-21.43636907
39.24650236,96.19076059,-14.8752407
62.83160701,93.34406157,-5.902977205
87.88835915,93.17688852,-1.220415367
112.1874197,92.87738148,-11.11181811
136.7910964,91.58718711,-13.43836154
-125,125,0
-100,125,0
-75,125,0
-50,125,0
-25,125,0
0,125,0
25,125,0
50,125,0
75,125,0
100,125,0
125,125,0
