-125.6000472,-149.9022801,-0.098745358
-100.6011678,-149.9441565,-0.12049942
-75.60309408,-149.9725537,-0.269546843
-50.60510408,-149.9934418,-0.154225195
-25.60700047,-150.0066824,-0.123060318
-0.609033598,-150.0175388,-0.210643275
24.38901482,-150.0258383,-0.311899327
49.38753247,-150.0302123,-0.308115417
74.38642825,-150.031909,-0.331062678
99.38581983,-150.0464559,-0.314230751
124.3857453,-149.9899934,-0.291025925
-125.5495347,-124.902367,-0.087527936
-100.5569662,-124.9442612,-0.105459722
-75.56597386,-124.9726863,-0.235753983
-50.57561649,-124.9935643,-0.13307954
-25.58542542,-125.0067995,-0.106325476
-0.595233582,-125.0176538,-0.187600458
24.39543048,-125.0259545,-0.278028227
49.38711761,-125.0303127,-0.274211469
74.38005589,-125.0319932,-0.293041912
99.37487612,-125.0464564,-0.278036389
124.3705151,-124.9900203,-0.25839277
-125.4640392,-99.45761289,-0.076424088
-100.4864156,-99.49955109,-0.091173044
-75.51081049,-99.52801807,-0.203258801
-50.53606679,-99.54888812,-0.113651931
-25.56148339,-99.56216123,-0.09113591
-0.586514224,-99.57301625,-0.16452154
24.38952094,-99.58129943,-0.243850088
49.36731642,-99.58563502,-0.240405642
74.34738333,-99.58727104,-0.255701569
99.33084407,-99.60159107,-0.242587529
124.3254543,-99.54513162,-0.226102548
-125.3445441,-73.56801011,-0.065550542
-100.3901828,-73.61003741,-0.077667345
-75.4378842,-73.63857821,-0.172147925
-50.48630813,-73.65945874,-0.095803833
-25.53458303,-73.6728281,-0.077284525
-0.581861286,-73.6836995,-0.141654957
24.37267859,-73.69195795,-0.209770141
49.32983136,-73.6962748,-0.207013176
74.29033644,-73.69784773,-0.219254542
99.25578573,-73.71203522,-0.208058968
124.249696,-73.65533693,-0.194390716
-125.1936674,-47.23347378,-0.054997823
-100.270206,-47.27563914,-0.064935181
-75.3482953,-47.30429169,-0.142515393
-50.42651134,-47.32521023,-0.079383231
-25.50394064,-47.33874659,-0.064573928
-0.579594018,-47.34966767,-0.119220705
24.34735621,-47.35791648,-0.176175407
49.27769884,-47.36224636,-0.174311152
74.21229407,-47.36377099,-0.183902649
99.15315946,-47.37799051,-0.174615068
124.1469873,-47.32063606,-0.163470832
-125.0171461,-20.45381434,-0.04483469
-100.1307786,-20.49611808,-0.052938428
-75.24455289,-20.52488099,-0.114471835
-50.357201,-20.54584003,-0.064226998
-25.46804433,-20.55960502,-0.052808804
-0.576275958,-20.57062189,-0.097411832
24.31865599,-20.57891074,-0.143435927
49.2172966,-20.5833414,-0.142539343
74.12041533,-20.58490981,-0.14983301
99.03036633,-20.5996107,-0.142405387
124.0254051,-20.54100026,-0.13353381
-124.826668,6.771309355,-0.035111703
-99.9806309,6.729052525,-0.041612605
-75.13175188,6.700341687,-0.088151149
-50.27944007,6.679461729,-0.050163243
-25.42383071,6.665482406,-0.04178865
-0.564940653,6.654339284,-0.076395046
24.29692434,6.645913821,-0.11190618
49.16155796,6.641186115,-0.111901777
74.02921378,6.63931298,-0.11721631
98.90238157,6.623172221,-0.111561967
123.9012688,6.683643081,-0.104745958
-124.6449692,34.44244942,-0.025864122
-99.83662415,34.40092987,-0.030873788
-75.01962203,34.37288111,-0.063707401
-50.19511782,34.35255641,-0.037017006
-25.36519015,34.33862331,-0.031307033
-0.531880311,34.32742931,-0.056309973
24.30249886,34.31872235,-0.081919947
49.13591213,34.31329214,-0.082570314
73.96716733,34.31048286,-0.086204332
98.79837392,34.29102454,-0.082197526
123.8062375,34.3533968,-0.077247964
-124.5147707,62.56041291,-0.017114586
-99.72987604,62.5215309,-0.020632217
-74.92573751,62.49580323,-0.041291598
-50.10734786,62.47735624,-0.024624184
-25.28059209,62.46436035,-0.021166028
-0.451368557,62.45356021,-0.037265412
24.37404067,62.44447973,-0.053770191
49.18942385,62.43759408,-0.054689785
73.98942739,62.43237734,-0.056925091
98.77350393,62.40597387,-0.054404578
123.7991786,62.46821942,-0.051155481
-124.513848,91.12644429,-0.00887651
-99.71364971,91.09479573,-0.01081718
-74.87838359,91.07505047,-0.020994565
-50.02049511,91.06133392,-0.012860517
-25.15107348,91.05144525,-0.011220035
-0.280373794,91.0425994,-0.019330458
24.5803589,91.03393178,-0.027661401
49.41707323,91.02507084,-0.028380562
74.2100405,91.01448593,-0.029472293
98.93105059,90.97289857,-0.028254763
123.981092,91.02718222,-0.0265629
-125,125,0
-100,125,0
-75,125,0
-50,125,0
-25,125,0
0,125,0
25,125,0
50,125,0
75,125,0
100,125,0
125,125,0
